MSE	Model	times
0.0605148491662447	Human-only	0-742 kya
0.061437197745332	Human-only	0-742 kya
0.0860831950440551	Human-only	0-742 kya
0.0487602248480243	Human-only	0-742 kya
0.060143725716137	Human-only	0-742 kya
0.0579130354754323	Human-only	0-742 kya
0.05570603773922	Human-only	0-742 kya
0.0685195298871509	Human-only	0-742 kya
0.176285593326021	Human-only	0-742 kya
0.0893252139372264	Human-only	0-742 kya
0.090791008743626	Human-only	0-742 kya
0.0858457027697268	Human-only	0-742 kya
0.0604957499992616	Human-only	0-742 kya
0.0585758380106091	Human-only	0-742 kya
0.0529177785427763	Human-only	0-742 kya
0.0572633192371886	Human-only	0-742 kya
0.0839870455838128	Human-only	0-742 kya
0.272064755911568	Human-only	0-742 kya
0.0665446323931794	Human-only	0-742 kya
0.0761281282679764	Human-only	0-742 kya
0.0772479980383034	Human-only	0-742 kya
0.0740620647231215	Human-only	0-742 kya
0.0690208937265024	Human-only	0-742 kya
0.0635192604594886	Human-only	0-742 kya
0.0623499669756083	Human-only	0-742 kya
0.0688294435491657	Human-only	0-742 kya
0.0926823490373807	Human-only	0-742 kya
0.254535970889112	Human-only	0-742 kya
0.0727403992121196	Human-only	0-742 kya
0.0650605292038766	Human-only	0-742 kya
0.0793579091668926	Human-only	0-742 kya
0.0676497265127482	Human-only	0-742 kya
0.0599126334544811	Human-only	0-742 kya
0.0694661161013055	Human-only	0-742 kya
0.0934279350739584	Human-only	0-742 kya
0.0751143268804902	Human-only	0-742 kya
0.0588901018212556	Human-only	0-742 kya
0.0973869145706864	Human-only	0-742 kya
0.183845296531436	Human-only	0-742 kya
0.0975417091438573	Human-only	0-742 kya
0.093482725810312	Human-only	0-742 kya
0.0975560318318624	Human-only	0-742 kya
0.109726107594597	Human-only	0-742 kya
0.0829126963135759	Human-only	0-742 kya
0.0556599917487727	Human-only	0-742 kya
0.0538413697764774	Human-only	0-742 kya
0.0538676077763204	Human-only	0-742 kya
0.0580064463180763	Human-only	0-742 kya
0.0533465707884942	Human-only	0-742 kya
0.0571068133914296	Human-only	0-742 kya
0.0615667620114329	Human-only	0-742 kya
0.0662089793838505	Human-only	0-742 kya
0.0788327184497818	Human-only	0-742 kya
0.0620947520617995	Human-only	0-742 kya
0.0684740613469016	Human-only	0-742 kya
0.0585243720245482	Human-only	0-742 kya
0.069628444972349	Human-only	0-742 kya
0.0966718815001313	Human-only	0-742 kya
0.0907548742014056	Human-only	0-742 kya
0.0638795022629577	Human-only	0-742 kya
0.0619788936727025	Human-only	0-742 kya
0.0824485270601665	Human-only	0-742 kya
0.0786240491924118	Human-only	0-742 kya
0.0699876155120864	Human-only	0-742 kya
0.0599138824199717	Human-only	0-742 kya
0.0545690572996131	Human-only	0-742 kya
0.0970785171258713	Human-only	0-742 kya
0.238991919978366	Human-only	0-742 kya
0.153573987896757	Human-only	0-742 kya
0.108971409833325	Human-only	0-742 kya
0.0750435131370981	Human-only	0-742 kya
0.0531410066596817	Human-only	0-742 kya
0.068834610189544	Human-only	0-742 kya
0.0980466021691562	Human-only	0-742 kya
0.10308030296056	Human-only	0-742 kya
0.0918621452491666	Human-only	0-742 kya
0.0757697523831306	Human-only	0-742 kya
0.0637866254332515	Human-only	0-742 kya
0.0540885144763873	Human-only	0-742 kya
0.0563832455587531	Human-only	0-742 kya
0.0970073519436858	Human-only	0-742 kya
0.171953193297119	Human-only	0-742 kya
0.0965855445794645	Human-only	0-742 kya
0.0564522979239998	Human-only	0-742 kya
0.0896609997771101	Human-only	0-742 kya
0.138068440170602	Human-only	0-742 kya
0.079843461302353	Human-only	0-742 kya
0.0566146193847644	Human-only	0-742 kya
0.0516036461636532	Human-only	0-742 kya
0.0949784073393053	Human-only	0-742 kya
0.0707394989627142	Human-only	0-742 kya
0.0876805160120217	Human-only	0-742 kya
0.0698973901625987	Human-only	0-742 kya
0.0561622386810423	Human-only	0-742 kya
0.0598554188330617	Human-only	0-742 kya
0.0572925774887934	Human-only	0-742 kya
0.0609998160050008	Human-only	0-742 kya
0.0871528372748119	Human-only	0-742 kya
0.0981590283936313	Human-only	0-742 kya
0.0708297695390517	Human-only	0-742 kya
0.0543274638407651	Human-only	0-742 kya
0.066429912905067	Human-only	0-742 kya
0.0605252326759133	Human-only	0-742 kya
0.0552968279326159	Human-only	0-742 kya
0.0609481998383576	Human-only	0-742 kya
0.0617129446659197	Human-only	0-742 kya
0.0552632974761731	Human-only	0-742 kya
0.0570522462480043	Human-only	0-742 kya
0.0830461166540657	Human-only	0-742 kya
0.0949131251847755	Human-only	0-742 kya
0.0604136653420939	Human-only	0-742 kya
0.0554227681764401	Human-only	0-742 kya
0.0578656001730896	Human-only	0-742 kya
0.0637342846282937	Human-only	0-742 kya
0.0850607457124335	Human-only	0-742 kya
0.122336086050757	Human-only	0-742 kya
0.156513875389752	Human-only	0-742 kya
0.143148267356244	Human-only	0-742 kya
0.0712798091608639	Human-only	0-742 kya
0.0983968355524577	Human-only	0-742 kya
0.372061032305542	Human-only	0-742 kya
0.606240500598479	Human-only	0-742 kya
0.148245026504399	Human-only	0-742 kya
0.11099084471014	Human-only	0-742 kya
0.0777670750266778	Human-only	0-742 kya
0.0511555211497335	Human-only	0-742 kya
0.0709828465532439	Human-only	0-742 kya
0.0771365683132429	Human-only	0-742 kya
0.0842798677667159	Human-only	0-742 kya
0.0622954997266492	Human-only	0-742 kya
0.182920181479359	Human-only	0-742 kya
0.142918218618365	Human-only	0-742 kya
0.125064545967242	Human-only	0-742 kya
0.0921878831378395	Human-only	0-742 kya
0.0607302625713903	Human-only	0-742 kya
0.0554747305609283	Human-only	0-742 kya
0.0485433303638761	Human-only	0-742 kya
0.0543231931666806	Human-only	0-742 kya
0.0621085852136637	Human-only	0-742 kya
0.0640910991322346	Human-only	0-742 kya
0.0592192768783512	Human-only	0-742 kya
0.053002913210054	Human-only	0-742 kya
0.100794058161961	Human-only	0-742 kya
0.317023517947346	Human-only	0-742 kya
0.0507779573866635	Human-only	0-742 kya
0.0935324551058517	Human-only	0-742 kya
0.159422309288462	Human-only	0-742 kya
0.0918383788120143	Human-only	0-742 kya
0.0538823256800689	Human-only	0-742 kya
0.0544856570185433	Human-only	0-742 kya
0.0515758133349528	Human-only	0-742 kya
0.0550870019899229	Human-only	0-742 kya
0.0524013490684228	Human-only	0-742 kya
0.0809223444660961	Human-only	0-742 kya
0.098242072127306	Human-only	0-742 kya
0.198616346365259	Human-only	0-742 kya
0.058846784476064	Human-only	0-742 kya
0.0533456580885495	Human-only	0-742 kya
0.0744054152809392	Human-only	0-742 kya
0.110105255114475	Human-only	0-742 kya
0.0864402868056339	Human-only	0-742 kya
0.0656737738112483	Human-only	0-742 kya
0.0545090530042422	Human-only	0-742 kya
0.061015804091744	Human-only	0-742 kya
0.09904361416976	Human-only	0-742 kya
0.614912358728668	Human-only	0-742 kya
0.0518946412920986	Human-only	0-742 kya
0.0652571108795225	Human-only	0-742 kya
0.123969511037393	Human-only	0-742 kya
0.217123732294716	Human-only	0-742 kya
0.198037339719856	Human-only	0-742 kya
0.14777000262198	Human-only	0-742 kya
0.0651064469367788	Human-only	0-742 kya
0.067789112910362	Human-only	0-742 kya
0.112818325438207	Human-only	0-742 kya
0.175193038535494	Human-only	0-742 kya
0.0695449560609251	Combined	0-742 kya
0.0710524657921867	Combined	0-742 kya
0.06541685592897	Combined	0-742 kya
0.0589196504699547	Combined	0-742 kya
0.0720423038693665	Combined	0-742 kya
0.0608236163807906	Combined	0-742 kya
0.0734296299353447	Combined	0-742 kya
0.052088742683318	Combined	0-742 kya
0.0522720232572717	Combined	0-742 kya
0.0575719271846803	Combined	0-742 kya
0.0964263327379245	Combined	0-742 kya
0.0692444222215273	Combined	0-742 kya
0.0739472285306084	Combined	0-742 kya
0.0742490085893398	Combined	0-742 kya
0.0867540897212022	Combined	0-742 kya
0.0766188870998025	Combined	0-742 kya
0.0940683936209228	Combined	0-742 kya
0.0880626091706029	Combined	0-742 kya
0.0726857786752571	Combined	0-742 kya
0.0737468973135699	Combined	0-742 kya
0.0744868844928112	Combined	0-742 kya
0.0792984103778358	Combined	0-742 kya
0.0686807248916219	Combined	0-742 kya
0.0606600824552122	Combined	0-742 kya
0.062850256432554	Combined	0-742 kya
0.0778596205201225	Combined	0-742 kya
0.0634915186235677	Combined	0-742 kya
0.0599126158883252	Combined	0-742 kya
0.0660290598719357	Combined	0-742 kya
0.135881632141647	Combined	0-742 kya
0.084747388174036	Combined	0-742 kya
0.156763634177052	Combined	0-742 kya
0.0735433867129082	Combined	0-742 kya
0.116501301473053	Combined	0-742 kya
0.199133769071982	Combined	0-742 kya
0.0652012648238409	Combined	0-742 kya
0.135227159060809	Combined	0-742 kya
0.0759072372223075	Combined	0-742 kya
0.140749126026308	Combined	0-742 kya
0.110466676868595	Combined	0-742 kya
0.0749234383940128	Combined	0-742 kya
0.0886379716409058	Combined	0-742 kya
0.073931298215905	Combined	0-742 kya
0.0854467323157691	Combined	0-742 kya
0.125391341966973	Combined	0-742 kya
0.136812762503575	Combined	0-742 kya
0.0541017359377112	Combined	0-742 kya
0.0571556561032057	Combined	0-742 kya
0.0890232498332189	Combined	0-742 kya
0.0889172662021233	Combined	0-742 kya
0.078636873705114	Combined	0-742 kya
0.0648232357992238	Combined	0-742 kya
0.0727009262737471	Combined	0-742 kya
0.0609644992472816	Combined	0-742 kya
0.104494623980994	Combined	0-742 kya
0.113215535526186	Combined	0-742 kya
0.0780024596002612	Combined	0-742 kya
0.0650834827632817	Combined	0-742 kya
0.0743517862015528	Combined	0-742 kya
0.0728262914035419	Combined	0-742 kya
0.0732255482398406	Combined	0-742 kya
0.0677283110463338	Combined	0-742 kya
0.0694859545154266	Combined	0-742 kya
0.0718309960156659	Combined	0-742 kya
0.0939482543124407	Combined	0-742 kya
0.0586603104535607	Combined	0-742 kya
0.0849710637589799	Combined	0-742 kya
0.0857693425747258	Combined	0-742 kya
0.0737835501233384	Combined	0-742 kya
0.0740177918496247	Combined	0-742 kya
0.126445758322996	Combined	0-742 kya
0.100304341463285	Combined	0-742 kya
0.0764479766107466	Combined	0-742 kya
0.0564640790768184	Combined	0-742 kya
0.0698704244029168	Combined	0-742 kya
0.0624349957007575	Combined	0-742 kya
0.0699702139277041	Combined	0-742 kya
0.0633904872120463	Combined	0-742 kya
0.0539719294556023	Combined	0-742 kya
0.067379717225154	Combined	0-742 kya
0.075568084820769	Combined	0-742 kya
0.0540959520934363	Combined	0-742 kya
0.0584700489868921	Combined	0-742 kya
0.0525825420992058	Combined	0-742 kya
0.0475223474974286	Combined	0-742 kya
0.0503840335106315	Combined	0-742 kya
0.0562884025332881	Combined	0-742 kya
0.0594713952096215	Combined	0-742 kya
0.0795990362695584	Combined	0-742 kya
0.082113725662805	Combined	0-742 kya
0.0586778235859355	Combined	0-742 kya
0.0658607529969017	Combined	0-742 kya
0.076357839516293	Combined	0-742 kya
0.0579965814548146	Combined	0-742 kya
0.0638569627451954	Combined	0-742 kya
0.0672801749975582	Combined	0-742 kya
0.0636767383325371	Combined	0-742 kya
0.0705972782142177	Combined	0-742 kya
0.0790904782183128	Combined	0-742 kya
0.0680762351985033	Combined	0-742 kya
0.111544491108581	Combined	0-742 kya
0.063309107956155	Combined	0-742 kya
0.0944711888244559	Combined	0-742 kya
0.0547410316865844	Combined	0-742 kya
0.0598950415310349	Combined	0-742 kya
0.109698096717528	Combined	0-742 kya
0.0798640875040159	Combined	0-742 kya
0.0639769274054874	Combined	0-742 kya
0.0621159792010892	Combined	0-742 kya
0.0803320577754475	Combined	0-742 kya
0.0754462561664044	Combined	0-742 kya
0.0963054048463901	Combined	0-742 kya
0.0482543569840415	Combined	0-742 kya
0.0622577928785257	Combined	0-742 kya
0.0619515943001415	Combined	0-742 kya
0.0604982979302155	Combined	0-742 kya
0.0814379412140068	Combined	0-742 kya
0.0639758964884704	Combined	0-742 kya
0.0532363756331123	Combined	0-742 kya
0.0750972656526344	Combined	0-742 kya
0.0710443252374322	Combined	0-742 kya
0.0732652720541725	Combined	0-742 kya
0.0631721426523078	Combined	0-742 kya
0.0605750366363408	Combined	0-742 kya
0.0737978225752413	Combined	0-742 kya
0.0731552068901501	Combined	0-742 kya
0.0648230573022242	Combined	0-742 kya
0.058960521599201	Combined	0-742 kya
0.0613289340448988	Combined	0-742 kya
0.0667399717667854	Combined	0-742 kya
0.0531263958376155	Combined	0-742 kya
0.0728490208105966	Combined	0-742 kya
0.0605783786727496	Combined	0-742 kya
0.073007179172936	Combined	0-742 kya
0.0836766264074992	Combined	0-742 kya
0.0726195130464314	Combined	0-742 kya
0.126221543646313	Combined	0-742 kya
0.0743541912271447	Combined	0-742 kya
0.0822803972011893	Combined	0-742 kya
0.130637582572282	Combined	0-742 kya
0.0550031871730646	Combined	0-742 kya
0.0702593153698875	Combined	0-742 kya
0.0548165199632905	Combined	0-742 kya
0.0581231595339309	Combined	0-742 kya
0.0789710697878592	Combined	0-742 kya
0.0667392678456669	Combined	0-742 kya
0.0586830504271646	Combined	0-742 kya
0.0640785646181544	Combined	0-742 kya
0.0712513595096063	Combined	0-742 kya
0.0703233076837878	Combined	0-742 kya
0.0818869665513823	Combined	0-742 kya
0.0683160053643649	Combined	0-742 kya
0.0769101214660887	Combined	0-742 kya
0.0598521436400498	Combined	0-742 kya
0.0731233330321113	Combined	0-742 kya
0.0689181726683116	Combined	0-742 kya
0.0615059517910334	Combined	0-742 kya
0.069542026577702	Combined	0-742 kya
0.0736373508929242	Combined	0-742 kya
0.0588820637436677	Combined	0-742 kya
0.0635067648136533	Combined	0-742 kya
0.054365532338649	Combined	0-742 kya
0.0663300313096824	Combined	0-742 kya
0.0703535764397344	Combined	0-742 kya
0.072852288584324	Combined	0-742 kya
0.0600942158622524	Combined	0-742 kya
0.0578876023327829	Combined	0-742 kya
0.0805661881538172	Combined	0-742 kya
0.0710414542427288	Combined	0-742 kya
0.0815466400485814	Combined	0-742 kya
0.0618289900382401	Combined	0-742 kya
0.071303556669433	Combined	0-742 kya
0.0742900406768225	Combined	0-742 kya
0.0529304502487355	Combined	0-742 kya
0.0968737778926545	Combined	0-742 kya
0.0801436609364404	Combined	0-742 kya
0.0598629920200396	Combined	0-742 kya
0.0875387224935406	Combined	0-742 kya
0.0781801278855459	Combined	0-742 kya
0.0779246551917125	Combined	0-742 kya
0.0662412751081909	Combined	0-742 kya
0.070292521901188	Combined	0-742 kya
0.104151631385736	Combined	0-742 kya
0.0765084332909041	Combined	0-742 kya
0.109133567938883	Combined	0-742 kya
0.0772342492015237	Combined	0-742 kya
0.0591632778439098	Combined	0-742 kya
0.109173230650892	Combined	0-742 kya
0.0722150971507996	Combined	0-742 kya
0.0775578889825644	Combined	0-742 kya
0.0819110431298536	Combined	0-742 kya
0.0754203597486863	Combined	0-742 kya
0.0551761468556446	Combined	0-742 kya
0.0722134936003773	Combined	0-742 kya
0.0735484472254118	Combined	0-742 kya
0.142073811578318	Combined	0-742 kya
0.13046238469503	Combined	0-742 kya
0.0786320222680473	Combined	0-742 kya
0.071037058580861	Combined	0-742 kya
0.0854285715032823	Combined	0-742 kya
0.132095551194661	Combined	0-742 kya
0.0507421254895155	Combined	0-742 kya
0.0629797417985928	Combined	0-742 kya
0.109596869700953	Combined	0-742 kya
0.082962844646655	Combined	0-742 kya
0.0539385802070961	Combined	0-742 kya
0.095827113451137	Combined	0-742 kya
0.132287285780506	Combined	0-742 kya
0.0700616920339842	Combined	0-742 kya
0.0622675368664812	Combined	0-742 kya
0.053059782689795	Combined	0-742 kya
0.0740998945267107	Combined	0-742 kya
0.072276266129654	Combined	0-742 kya
0.0637247852162836	Combined	0-742 kya
0.0665659080292646	Combined	0-742 kya
0.0553037497301157	Combined	0-742 kya
0.0468030522314085	Combined	0-742 kya
0.0567580865723091	Combined	0-742 kya
0.0517381349780712	Combined	0-742 kya
0.0584412340218864	Combined	0-742 kya
0.0493480311314597	Combined	0-742 kya
0.0896582997640548	Combined	0-742 kya
0.0782492740350579	Combined	0-742 kya
0.0602145586426734	Combined	0-742 kya
0.0754863779538018	Combined	0-742 kya
0.0777516994189125	Combined	0-742 kya
0.0827354804417094	Combined	0-742 kya
0.122849488628054	Combined	0-742 kya
0.0708522717386665	Combined	0-742 kya
0.0542357450872665	Combined	0-742 kya
0.123969068356306	Combined	0-742 kya
0.0763909352020652	Combined	0-742 kya
0.0763109964817306	Combined	0-742 kya
0.0599835032407346	Combined	0-742 kya
0.063425696318057	Combined	0-742 kya
0.0592417229337555	Combined	0-742 kya
0.0712932095021625	Combined	0-742 kya
0.0725901671039744	Combined	0-742 kya
0.0805926579950827	Combined	0-742 kya
0.0781528885535211	Combined	0-742 kya
0.0737987647546432	Combined	0-742 kya
0.079996511860504	Combined	0-742 kya
0.0628524399449301	Combined	0-742 kya
0.0618328107891376	Combined	0-742 kya
0.0737336080501804	Combined	0-742 kya
0.0562722032712932	Combined	0-742 kya
0.0793793935040426	Combined	0-742 kya
0.0611778385417866	Combined	0-742 kya
0.0747711823185406	Combined	0-742 kya
0.0843374513879939	Combined	0-742 kya
0.0792096793006411	Combined	0-742 kya
0.0676889630752865	Combined	0-742 kya
0.0809526428950312	Combined	0-742 kya
0.0825552047523724	Combined	0-742 kya
0.0637651861065709	Combined	0-742 kya
0.0577292264770207	Combined	0-742 kya
0.0710183642313477	Combined	0-742 kya
0.066529981824946	Combined	0-742 kya
0.0697512783310419	Combined	0-742 kya
0.0600809242718183	Combined	0-742 kya
0.0561559833350912	Combined	0-742 kya
0.0744965081034881	Combined	0-742 kya
0.0680111030688011	Combined	0-742 kya
0.0803685748301825	Combined	0-742 kya
0.0578159301779806	Combined	0-742 kya
0.0498811413032097	Combined	0-742 kya
0.0628536829649404	Combined	0-742 kya
0.0861488717713174	Combined	0-742 kya
0.0714184879334079	Combined	0-742 kya
0.0600581655350348	Combined	0-742 kya
0.0526667373924742	Combined	0-742 kya
0.0711467088783323	Combined	0-742 kya
0.0753697393754105	Combined	0-742 kya
0.0633665024052154	Combined	0-742 kya
0.0495550875601747	Combined	0-742 kya
0.0674611855435437	Combined	0-742 kya
0.065607895796056	Combined	0-742 kya
0.0688219919281245	Combined	0-742 kya
0.0716040894313237	Combined	0-742 kya
0.0687236333179108	Combined	0-742 kya
0.0565635925920361	Combined	0-742 kya
0.0749131668849518	Combined	0-742 kya
0.0734296039021956	Combined	0-742 kya
0.0682470661180757	Combined	0-742 kya
0.0470550271924053	Combined	0-742 kya
0.0517836843659002	Combined	0-742 kya
0.0625863951574816	Combined	0-742 kya
0.0672574889412438	Combined	0-742 kya
0.0690972611193002	Combined	0-742 kya
0.0630236508211244	Combined	0-742 kya
0.0616483665295801	Combined	0-742 kya
0.0705830174045142	Combined	0-742 kya
0.0733784382171292	Combined	0-742 kya
0.0584809329628577	Combined	0-742 kya
0.0454459303463119	Combined	0-742 kya
0.0538675961181351	Combined	0-742 kya
0.0587828449786661	Combined	0-742 kya
0.0616419708447818	Combined	0-742 kya
0.0831061098271012	Combined	0-742 kya
0.0643738827075066	Combined	0-742 kya
0.0731360997000781	Combined	0-742 kya
0.0632066950784614	Combined	0-742 kya
0.0772899064437983	Combined	0-742 kya
0.053317836540419	Combined	0-742 kya
0.0974417285863531	Combined	0-742 kya
0.114838624498594	Combined	0-742 kya
0.0658851038790028	Combined	0-742 kya
0.05399972425399	Combined	0-742 kya
0.206844417866172	Combined	0-742 kya
0.0712874760154987	Combined	0-742 kya
0.138705581434135	Combined	0-742 kya
0.0845339026956325	Combined	0-742 kya
0.138553187820219	Combined	0-742 kya
0.058431135492995	Combined	0-742 kya
0.259032215722086	Combined	0-742 kya
0.137455372271813	Combined	0-742 kya
0.13326129328401	Combined	0-742 kya
0.0990497601538876	Combined	0-742 kya
0.0743192044441505	Combined	0-742 kya
0.0785263430992701	Combined	0-742 kya
0.0779459145559826	Combined	0-742 kya
0.0761828131362036	Combined	0-742 kya
0.0632658314433658	Combined	0-742 kya
0.069267726107651	Combined	0-742 kya
0.0653502181749611	Combined	0-742 kya
0.0562517832241118	Combined	0-742 kya
0.0684047459985362	Combined	0-742 kya
0.102723285808515	Combined	0-742 kya
0.0864280032458065	Combined	0-742 kya
0.0706629275460263	Combined	0-742 kya
0.0697032696532639	Combined	0-742 kya
0.089274054669193	Combined	0-742 kya
0.0852673798710434	Combined	0-742 kya
0.0808866063840287	Combined	0-742 kya
0.0939207993735597	Combined	0-742 kya
0.121365553317343	Combined	0-742 kya
0.0673252197916004	Combined	0-742 kya
0.0623678643668989	Combined	0-742 kya
0.0595433347190155	Combined	0-742 kya
0.0599721872647616	Combined	0-742 kya
0.0729441621223533	Combined	0-742 kya
0.0763698194155206	Combined	0-742 kya
0.082843531306174	Combined	0-742 kya
0.0559422096183722	Combined	0-742 kya
0.100191884672026	Combined	0-742 kya
0.0517319604641814	Combined	0-742 kya
0.0778062919465088	Combined	0-742 kya
0.0905295869869588	Combined	0-742 kya
0.102103942353887	Combined	0-742 kya
0.0804958313656616	Combined	0-742 kya
0.0870793085687751	Combined	0-742 kya
0.0684511339967429	Combined	0-742 kya
0.0993866356587517	Combined	0-742 kya
0.0433554379596595	Combined	0-742 kya
0.0478509937317044	Combined	0-742 kya
0.0534496302349886	Combined	0-742 kya
0.0549038242711796	Combined	0-742 kya
0.0966880592364639	Combined	0-742 kya
0.0691232607480412	Combined	0-742 kya
0.069820491532691	Combined	0-742 kya
0.0698856380104174	Combined	0-742 kya
0.0753265182550367	Combined	0-742 kya
0.0906129415713973	Combined	0-742 kya
0.0701454452771632	Combined	0-742 kya
0.0562251934082001	Combined	0-742 kya
0.0606963608247235	Combined	0-742 kya
0.0491853432194869	Combined	0-742 kya
0.0541355901926446	Combined	0-742 kya
0.0709866490574336	Combined	0-742 kya
0.087273596880427	Combined	0-742 kya
0.0713336435026068	Combined	0-742 kya
0.0605787717974556	Combined	0-742 kya
0.0636792775204489	Combined	0-742 kya
0.0689362598106527	Combined	0-742 kya
0.0762989602107109	Combined	0-742 kya
0.0846179838440515	Combined	0-742 kya
0.0589858453838084	Combined	0-742 kya
0.0530875892372452	Combined	0-742 kya
0.0750316202041598	Combined	0-742 kya
0.0710561975214786	Combined	0-742 kya
0.0697959888799928	Combined	0-742 kya
0.049150466273201	Combined	0-742 kya
0.0696293753811101	Combined	0-742 kya
0.0737218910041995	Combined	0-742 kya
0.0719867457992998	Combined	0-742 kya
0.0630314557175398	Combined	0-742 kya
0.0511349083959079	Combined	0-742 kya
0.0489136651680629	Combined	0-742 kya
0.0528226891168787	Combined	0-742 kya
0.0645693969261669	Combined	0-742 kya
0.074370984257394	Combined	0-742 kya
0.0702202045634239	Combined	0-742 kya
0.0648540277050219	Combined	0-742 kya
0.0754261967744927	Combined	0-742 kya
0.0968157194326484	Combined	0-742 kya
0.0768253158262369	Combined	0-742 kya
0.0858575626835848	Combined	0-742 kya
0.051312629017984	Combined	0-742 kya
0.0603227328992863	Combined	0-742 kya
0.0630862371511306	Combined	0-742 kya
0.0936217284855511	Combined	0-742 kya
0.0805943049309351	Combined	0-742 kya
0.0507216106039281	Combined	0-742 kya
0.0734129478534955	Combined	0-742 kya
0.0839845548709537	Combined	0-742 kya
0.064330653813925	Combined	0-742 kya
0.0619990365886441	Combined	0-742 kya
0.0975414951048597	Combined	0-742 kya
0.0587357462017781	Combined	0-742 kya
0.0752250431669522	Combined	0-742 kya
0.0725778982644907	Combined	0-742 kya
0.0725343293086131	Combined	0-742 kya
0.0629257218056059	Combined	0-742 kya
0.0588744528219331	Combined	0-742 kya
0.0617831149793173	Combined	0-742 kya
0.0728486326008985	Combined	0-742 kya
0.0644908153209176	Combined	0-742 kya
0.0654813373838717	Combined	0-742 kya
0.0626751633720777	Combined	0-742 kya
0.0841237521571778	Combined	0-742 kya
0.0767531213304961	Combined	0-742 kya
0.0776367528591805	Combined	0-742 kya
0.0487365430411896	Combined	0-742 kya
0.0759349192783913	Combined	0-742 kya
0.0698599666810291	Combined	0-742 kya
0.0843085302448685	Combined	0-742 kya
0.0548098283050807	Combined	0-742 kya
0.0505064501960687	Combined	0-742 kya
0.0463818185925199	Combined	0-742 kya
0.0529694864054009	Combined	0-742 kya
0.0519316966886676	Combined	0-742 kya
0.0616346794748691	Combined	0-742 kya
0.0641973335202984	Combined	0-742 kya
0.0749497709794354	Combined	0-742 kya
0.0758428118492527	Combined	0-742 kya
0.0674646504870089	Combined	0-742 kya
0.0577952470614343	Combined	0-742 kya
0.061576283836415	Combined	0-742 kya
0.051047260961651	Combined	0-742 kya
0.0530388767979507	Combined	0-742 kya
0.0624699521180325	Combined	0-742 kya
0.0593768924120204	Combined	0-742 kya
0.076942030546974	Combined	0-742 kya
0.0756494876372295	Combined	0-742 kya
0.0657552591673201	Combined	0-742 kya
0.0641266194777015	Combined	0-742 kya
0.0576718390950758	Combined	0-742 kya
0.0692253600677639	Combined	0-742 kya
0.0593394142381807	Combined	0-742 kya
0.0626404636394969	Combined	0-742 kya
0.0592891353690335	Combined	0-742 kya
0.0573308155108466	Combined	0-742 kya
0.0977018234567858	Combined	0-742 kya
0.0646683592351358	Combined	0-742 kya
0.155115688786111	Combined	0-742 kya
0.0808379090086724	Combined	0-742 kya
0.0854022962936571	Combined	0-742 kya
0.140947603417859	Combined	0-742 kya
0.147154492228157	Combined	0-742 kya
0.0511291059270994	Combined	0-742 kya
0.142923917831175	Combined	0-742 kya
0.0602472537218671	Combined	0-742 kya
0.181871575704765	Combined	0-742 kya
0.0551141459576149	Combined	0-742 kya
0.0911139341811167	Combined	0-742 kya
0.0838031290085918	Combined	0-742 kya
0.0616815704697387	Combined	0-742 kya
0.0700766311953053	Combined	0-742 kya
0.0867850604799751	Combined	0-742 kya
0.0657644918782795	Combined	0-742 kya
0.118919456668212	Combined	0-742 kya
0.0878865802352132	Combined	0-742 kya
0.0735124543062681	Combined	0-742 kya
0.0666108184018126	Combined	0-742 kya
0.0972391826368845	Combined	0-742 kya
0.061852080383514	Combined	0-742 kya
0.0819879408659142	Combined	0-742 kya
0.0664771169517654	Combined	0-742 kya
0.0689930850893287	Combined	0-742 kya
0.0682125981633085	Combined	0-742 kya
0.114035240272362	Combined	0-742 kya
0.0590030510921818	Combined	0-742 kya
0.0579670902868201	Combined	0-742 kya
0.0524619750581544	Combined	0-742 kya
0.058700817468754	Combined	0-742 kya
0.0600490722994051	Combined	0-742 kya
0.0780598241273529	Combined	0-742 kya
0.062110085203248	Combined	0-742 kya
0.0568138583507481	Combined	0-742 kya
0.0777040296482896	Combined	0-742 kya
0.0693141711142226	Combined	0-742 kya
0.0714727628526208	Combined	0-742 kya
0.0816064866424857	Combined	0-742 kya
0.0677907409485517	Combined	0-742 kya
0.049960620110902	Combined	0-742 kya
0.0800032415412056	Combined	0-742 kya
0.0581418471231688	Combined	0-742 kya
0.0562345591496427	Combined	0-742 kya
0.07212689887478	Combined	0-742 kya
0.076834884262347	Combined	0-742 kya
0.135446066070448	Combined	0-742 kya
0.104199324020792	Combined	0-742 kya
0.0723123300221716	Combined	0-742 kya
0.0841137772389081	Combined	0-742 kya
0.0996267007645866	Combined	0-742 kya
0.0751226242354023	Combined	0-742 kya
0.0869038550141059	Combined	0-742 kya
0.0878180515122028	Combined	0-742 kya
0.0505243121744272	Combined	0-742 kya
0.0482847863015538	Combined	0-742 kya
0.0999465004394499	Combined	0-742 kya
0.0841486075893518	Combined	0-742 kya
0.0765062179956355	Combined	0-742 kya
0.059395000862811	Combined	0-742 kya
0.0691241749046923	Combined	0-742 kya
0.08100543441793	Combined	0-742 kya
0.0651150160303187	Combined	0-742 kya
0.101385459331968	Combined	0-742 kya
0.0763689647367248	Combined	0-742 kya
0.0580324825352507	Combined	0-742 kya
0.0640611209229193	Combined	0-742 kya
0.0925865557410987	Combined	0-742 kya
