midT	fit	lwr	upr
983.3988275792	3.52517190607575	3.4736654720187	3.57667834013279
984.595953365846	3.52519915973962	3.47369484330283	3.57670347617642
985.794536455582	3.52522644658034	3.47372425029119	3.57672864286948
986.994578622433	3.52525376663827	3.47375369302713	3.57675384024941
988.196081642584	3.52528111995387	3.47378317155403	3.57677906835371
989.399047294383	3.52530850656762	3.47381268591533	3.57680432721991
990.603477358344	3.52533592652005	3.47384223615452	3.57682961688558
991.809373617145	3.52536337985175	3.47387182231515	3.57685493738834
993.016737855639	3.52539086660335	3.47390144444082	3.57688028876587
994.225571860847	3.52541838681553	3.47393110257517	3.57690567105589
995.435877421966	3.52544594052903	3.47396079676191	3.57693108429614
996.647656330376	3.52547352778463	3.4739905270448	3.57695652852446
997.860910379632	3.52550114862316	3.47402029346764	3.57698200377868
999.075641365476	3.5255288030855	3.47405009607429	3.57700751009671
1000.29185108583	3.52555649121258	3.47407993490867	3.57703304751649
1001.50954134082	3.5255842130454	3.47410981001476	3.57705861607603
1002.72871393274	3.52561196862496	3.47413972143656	3.57708421581337
1003.9493706661	3.52563975799237	3.47416966921816	3.57710984676658
1005.17151334759	3.52566758118875	3.47419965340367	3.57713550897382
1006.39514378611	3.52569543825527	3.47422967403729	3.57716120247325
1007.62026379276	3.52572332923318	3.47425973116325	3.5771869273031
1008.84687518084	3.52575125416375	3.47428982482584	3.57721268350166
1010.07497976586	3.52577921308831	3.47431995506939	3.57723847110723
1011.30457936555	3.52580720604825	3.4743501219383	3.5772642901582
1012.53567579983	3.525835233085	3.47438032547702	3.57729014069298
1013.76827089087	3.52586329424004	3.47441056573006	3.57731602275003
1015.00236646301	3.52589138955491	3.47444084274197	3.57734193636785
1016.23796434286	3.52591951907119	3.47447115655735	3.57736788158502
1017.47506635922	3.52594768283051	3.47450150722088	3.57739385844013
1018.71367434313	3.52597588087456	3.47453189477728	3.57741986697184
1019.95379012786	3.52600411324507	3.47456231927131	3.57744590721884
1021.19541554891	3.52603237998384	3.4745927807478	3.57747197921988
1022.438552444	3.5260606811327	3.47462327925163	3.57749808301376
1023.68320265312	3.52608901673353	3.47465381482774	3.57752421863932
1024.92936801847	3.52611738682829	3.47468438752112	3.57755038613545
1026.1770503845	3.52614579145895	3.47471499737681	3.57757658554109
1027.42625159791	3.52617423066756	3.47474564443991	3.57760281689521
1028.67697350765	3.52620270449622	3.47477632875556	3.57762908023687
1029.92921796492	3.52623121298706	3.47480705036899	3.57765537560513
1031.18298682315	3.52625975618228	3.47483780932545	3.57768170303912
1032.43828193807	3.52628833412414	3.47486860567025	3.57770806257803
1033.69510516764	3.52631694685492	3.47489943944877	3.57773445426107
1034.95345837208	3.52634559441699	3.47493031070644	3.57776087812753
1036.21334341389	3.52637427685273	3.47496121948873	3.57778733421672
1037.47476215782	3.5264029942046	3.47499216584119	3.57781382256801
1038.7377164709	3.52643174651511	3.4750231498094	3.57784034322082
1040.00220822244	3.52646053382681	3.47505417143901	3.57786689621462
1041.26823928402	3.52648935618232	3.47508523077572	3.57789348158891
1042.53581152949	3.52651821362428	3.47511632786529	3.57792009938328
1043.80492683498	3.52654710619542	3.47514746275353	3.57794674963732
1045.07558707892	3.5265760339385	3.47517863548631	3.57797343239069
1046.34779414202	3.52660499689633	3.47520984610955	3.57800014768311
1047.62154990727	3.52663399511178	3.47524109466922	3.57802689555434
1048.89685625996	3.52666302862777	3.47527238121138	3.57805367604417
1050.17371508768	3.52669209748728	3.47530370578209	3.57808048919247
1051.4521282803	3.52672120173333	3.47533506842752	3.57810733503914
1052.73209773002	3.52675034140899	3.47536646919386	3.57813421362413
1054.01362533131	3.5267795165574	3.47539790812736	3.57816112498745
1055.29671298098	3.52680872722174	3.47542938527434	3.57818806916914
1056.58136257811	3.52683797344524	3.47546090068118	3.57821504620931
1057.86757602413	3.5268672552712	3.47549245439428	3.57824205614811
1059.15535522277	3.52689657274294	3.47552404646015	3.57826909902573
1060.44470208006	3.52692592590387	3.4755556769253	3.57829617488243
1061.73561850437	3.52695531479742	3.47558734583635	3.5783232837585
1063.0281064064	3.52698473946711	3.47561905323993	3.57835042569429
1064.32216769915	3.52701419995647	3.47565079918275	3.57837760073019
1065.61780429797	3.52704369630912	3.47568258371158	3.57840480890666
1066.91501812054	3.52707322856871	3.47571440687323	3.57843205026419
1068.21381108687	3.52710279677895	3.47574626871459	3.57845932484332
1069.5141851193	3.52713240098361	3.47577816928258	3.57848663268465
1070.81614214252	3.5271620412265	3.47581010862419	3.57851397382882
1072.11968408355	3.5271917175515	3.47584208678647	3.57854134831653
1073.42481287179	3.52722143000253	3.47587410381652	3.57856875618853
1074.73153043894	3.52725117862356	3.47590615976151	3.57859619748561
1076.03983871909	3.52728096345863	3.47593825466864	3.57862367224861
1077.34973964866	3.52731078455182	3.4759703885852	3.57865118051843
1078.66123516646	3.52734064194726	3.47600256155851	3.57867872233602
1079.97432721361	3.52737053568917	3.47603477363596	3.57870629774237
1081.28901773364	3.52740046582176	3.476067024865	3.57873390677853
1082.60530867241	3.52743043238936	3.47609931529313	3.57876154948559
1083.92320197819	3.52746043543631	3.47613164496791	3.5787892259047
1085.24269960157	3.52749047500701	3.47616401393696	3.57881693607706
1086.56380349557	3.52752055114594	3.47619642224796	3.57884468004391
1087.88651561554	3.5275506638976	3.47622886994863	3.57887245784656
1089.21083791923	3.52758081330656	3.47626135708677	3.57890026952635
1090.53677236678	3.52761099941746	3.47629388371023	3.57892811512469
1091.86432092071	3.52764122227496	3.47632644986691	3.57895599468302
1093.19348554592	3.52767148192381	3.47635905560477	3.57898390824285
1094.52426820972	3.52770177840878	3.47639170097185	3.57901185584572
1095.8566708818	3.52773211177473	3.47642438601621	3.57903983753325
1097.19069553425	3.52776248206654	3.476457110786	3.57906785334709
1098.52634414156	3.52779288932918	3.47648987532941	3.57909590332894
1099.86361868064	3.52782333360763	3.4765226796947	3.57912398752056
1101.20252113079	3.52785381494697	3.47655552393019	3.57915210596376
1102.54305347372	3.52788433339231	3.47658840808423	3.57918025870039
1103.88521769355	3.52791488898883	3.47662133220527	3.57920844577238
1105.22901577683	3.52794548178173	3.47665429634179	3.57923666722168
1106.57444971251	3.52797611181632	3.47668730054234	3.5792649230903
1107.92152149198	3.52800677913792	3.47672034485552	3.57929321342032
1109.27023310904	3.52803748379192	3.47675342932999	3.57932153825384
1110.62058655992	3.52806822582377	3.47678655401449	3.57934989763305
1111.97258384329	3.52809900527897	3.47681971895779	3.57937829160015
1113.32622696023	3.52812982220308	3.47685292420873	3.57940672019742
1114.68151791428	3.5281606766417	3.47688616981622	3.57943518346719
1116.03845871142	3.52819156864052	3.47691945582921	3.57946368145183
1117.39705136004	3.52822249824524	3.47695278229672	3.57949221419377
1118.75729787101	3.52825346550166	3.47698614926782	3.57952078173549
1120.11920025763	3.5282844704556	3.47701955679166	3.57954938411953
1121.48276053566	3.52831551315295	3.47705300491744	3.57957802138847
1122.8479807233	3.52834659363967	3.4770864936944	3.57960669358494
1124.21486284123	3.52837771196174	3.47712002317185	3.57963540075164
1125.58340891256	3.52840886816525	3.47715359339919	3.5796641429313
1126.9536209629	3.52844006229628	3.47718720442584	3.57969292016673
1128.32550102028	3.52847129440103	3.47722085630128	3.57972173250077
1129.69905111524	3.5285025645257	3.47725454907509	3.57975057997631
1131.07427328076	3.52853387271659	3.47728828279687	3.57977946263632
1132.45116955233	3.52856521902004	3.47732205751629	3.5798083805238
1133.82974196789	3.52859660348244	3.47735587328309	3.5798373336818
1135.20999256786	3.52862802615025	3.47738973014707	3.57986632215343
1136.59192339516	3.52865948706997	3.47742362815807	3.57989534598186
1137.97553649518	3.52869098628816	3.47745756736601	3.57992440521031
1139.36083391583	3.52872252385145	3.47749154782086	3.57995349988205
1140.74781770748	3.52875409980653	3.47752556957266	3.5799826300404
1142.136489923	3.52878571420012	3.47755963267151	3.58001179572872
1143.52685261778	3.52881736707901	3.47759373716755	3.58004099699047
1144.9189078497	3.52884905849006	3.47762788311101	3.58007023386911
1146.31265767913	3.52888078848018	3.47766207055217	3.58009950640818
1147.70810416898	3.52891255709632	3.47769629954135	3.58012881465128
1149.10524938465	3.52894436438551	3.47773057012896	3.58015815864205
1150.50409539405	3.52897621039482	3.47776488236547	3.58018753842417
1151.90464426763	3.52900809517139	3.47779923630138	3.58021695404141
1153.30689807833	3.52904001876242	3.47783363198727	3.58024640553757
1154.71085890163	3.52907198121516	3.47786806947381	3.58027589295651
1156.11652881555	3.5291039825769	3.47790254881167	3.58030541634213
1157.52390990062	3.52913602289502	3.47793707005164	3.5803349757384
1158.93300423991	3.52916810221694	3.47797163324453	3.58036457118935
1160.34381391901	3.52920022059014	3.47800623844124	3.58039420273905
1161.75634102609	3.52923237806216	3.47804088569271	3.58042387043162
1163.17058765181	3.5292645746806	3.47807557504995	3.58045357431125
1164.58655588941	3.52929681049311	3.47811030656404	3.58048331442217
1166.00424783467	3.52932908554739	3.47814508028611	3.58051309080868
1167.42366558592	3.52936139989123	3.47817989626735	3.58054290351512
1168.84481124404	3.52939375357245	3.47821475455902	3.58057275258589
1170.26768691247	3.52942614663894	3.47824965521245	3.58060263806544
1171.69229469722	3.52945857913864	3.47828459827901	3.58063255999828
1173.11863670685	3.52949105111956	3.47831958381014	3.58066251842899
1174.5467150525	3.52952356262976	3.47835461185735	3.58069251340216
1175.97653184786	3.52955611371735	3.47838968247221	3.58072254496249
1177.40808920921	3.52958870443052	3.47842479570636	3.58075261315469
1178.84138925541	3.52962133481751	3.47845995161147	3.58078271802355
1180.27643410788	3.52965400492661	3.4784951502393	3.58081285961391
1181.71322589064	3.52968671480617	3.47853039164168	3.58084303797066
1183.15176673029	3.52971946450462	3.47856567587049	3.58087325313875
1184.59205875601	3.52975225407041	3.47860100297765	3.58090350516318
1186.03410409959	3.5297850835521	3.47863637301519	3.58093379408901
1187.47790489541	3.52981795299826	3.47867178603516	3.58096411996135
1188.92346328043	3.52985086245754	3.4787072420897	3.58099448282538
1190.37078139422	3.52988381197866	3.47874274123101	3.58102488272632
1191.81986137898	3.52991680161039	3.47877828351133	3.58105531970945
1193.27070537948	3.52994983140155	3.47881386898299	3.5810857938201
1194.72331554313	3.52998290140103	3.47884949769838	3.58111630510368
1196.17769401993	3.53001601165777	3.47888516970993	3.58114685360562
1197.63384296252	3.53004916222079	3.47892088507015	3.58117743937143
1199.09176452615	3.53008235313915	3.47895664383163	3.58120806244667
1200.55146086868	3.53011558446197	3.478992446047	3.58123872287695
1202.01293415062	3.53014885623845	3.47902829176895	3.58126942070795
1203.47618653511	3.53018216851782	3.47906418105025	3.5813001559854
1204.9412201879	3.5302155213494	3.47910011394373	3.58133092875507
1206.40803727739	3.53024891478254	3.47913609050228	3.58136173906281
1207.87663997463	3.53028234886668	3.47917211077885	3.58139258695451
1209.34703045329	3.5303158236513	3.47920817482647	3.58142347247614
1210.81921088971	3.53034933918595	3.47924428269821	3.58145439567368
1212.29318346287	3.53038289552022	3.47928043444722	3.58148535659323
1213.76895035439	3.5304164927038	3.47931663012672	3.58151635528088
1215.24651374856	3.5304501307864	3.47935286978997	3.58154739178283
1216.72587583232	3.53048380981782	3.47938915349033	3.58157846614531
1218.20703879529	3.5305175298479	3.47942548128118	3.58160957841462
1219.69000482974	3.53055129092655	3.47946185321601	3.58164072863709
1221.17477613061	3.53058509310375	3.47949826934834	3.58167191685915
1222.66135489551	3.53061893642951	3.47953472973178	3.58170314312725
1224.14974332474	3.53065282095394	3.47957123441998	3.58173440748791
1225.63994362125	3.53068674672719	3.47960778346667	3.58176570998771
1227.13195799071	3.53072071379947	3.47964437692564	3.58179705067329
1228.62578864144	3.53075472222105	3.47968101485076	3.58182842959134
1230.12143778446	3.53078877204227	3.47971769729594	3.58185984678861
1231.6189076335	3.53082286331354	3.47975442431517	3.58189130231191
1233.11820040496	3.53085699608529	3.4797911959625	3.58192279620809
1234.61931831794	3.53089117040807	3.47982801229205	3.58195432852409
1236.12226359427	3.53092538633244	3.479864873358	3.58198589930689
1237.62703845844	3.53095964390906	3.4799017792146	3.58201750860352
1239.13364513768	3.53099394318862	3.47993872991617	3.58204915646107
1240.64208586192	3.5310282842219	3.47997572551708	3.58208084292671
1242.15236286382	3.53106266705971	3.48001276607178	3.58211256804764
1243.66447837873	3.53109709175296	3.48004985163477	3.58214433187114
1245.17843464475	3.53113155835259	3.48008698226065	3.58217613444452
1246.69423390267	3.53116606690961	3.48012415800404	3.58220797581519
1248.21187839605	3.53120061747511	3.48016137891965	3.58223985603057
1249.73137037115	3.53123521010022	3.48019864506227	3.58227177513818
1251.25271207697	3.53126984483615	3.48023595648672	3.58230373318557
1252.77590576526	3.53130452173415	3.48027331324792	3.58233573022037
1254.3009536905	3.53133924084555	3.48031071540085	3.58236776629025
1255.82785810991	3.53137400222173	3.48034816300053	3.58239984144294
1257.35662128348	3.53140880591416	3.48038565610207	3.58243195572625
1258.88724547393	3.53144365197434	3.48042319476065	3.58246410918803
1260.41973294673	3.53147854045385	3.4804607790315	3.5824963018762
1261.95408597014	3.53151347140432	3.48049840896993	3.58252853383871
1263.49030681514	3.53154844487746	3.48053608463132	3.58256080512361
1265.02839775551	3.53158346092504	3.48057380607109	3.58259311577898
1266.56836106777	3.53161851959887	3.48061157334477	3.58262546585297
1268.11019903123	3.53165362095085	3.48064938650791	3.5826578553938
1269.65391392797	3.53168876503294	3.48068724561615	3.58269028444972
1271.19950804285	3.53172395189714	3.48072515072522	3.58272275306907
1272.74698366349	3.53175918159555	3.48076310189087	3.58275526130023
1274.29634308033	3.5317944541803	3.48080109916896	3.58278780919165
1275.84758858658	3.5318297697036	3.48083914261538	3.58282039679183
1277.40072247824	3.53186512821773	3.48087723228612	3.58285302414933
1278.9557470541	3.53190052977501	3.48091536823722	3.58288569131279
1280.51266461576	3.53193597442784	3.48095355052479	3.58291839833089
1282.07147746763	3.53197146222869	3.480991779205	3.58295114525237
1283.6321879169	3.53200699323008	3.48103005433412	3.58298393212603
1285.19479827358	3.5320425674846	3.48106837596845	3.58301675900075
1286.7593108505	3.5320781850449	3.48110674416437	3.58304962592544
1288.3257279633	3.53211384596371	3.48114515897833	3.58308253294908
1289.89405193044	3.5321495502938	3.48118362046686	3.58311548012074
1291.46428507319	3.53218529808802	3.48122212868654	3.5831484674895
1293.03642971566	3.53222108939928	3.48126068369403	3.58318149510453
1294.6104881848	3.53225692428055	3.48129928554604	3.58321456301507
1296.18646281036	3.53229280278488	3.48133793429937	3.58324767127039
1297.76435592495	3.53232872496537	3.48137663001089	3.58328081991985
1299.34416986401	3.53236469087519	3.48141537273752	3.58331400901285
1300.92590696583	3.53240070056756	3.48145416253625	3.58334723859887
1302.50956957155	3.53243675409579	3.48149299946416	3.58338050872742
1304.09516002515	3.53247285151324	3.48153188357838	3.58341381944811
1305.68268067346	3.53250899287335	3.48157081493611	3.58344717081058
1307.27213386618	3.53254517822959	3.48160979359464	3.58348056286454
1308.86352195586	3.53258140763553	3.48164881961129	3.58351399565978
1310.45684729793	3.5326176811448	3.48168789304348	3.58354746924612
1312.05211225065	3.53265399881108	3.4817270139487	3.58358098367346
1313.6493191752	3.53269036068812	3.48176618238448	3.58361453899175
1315.24847043559	3.53272676682975	3.48180539840846	3.58364813525103
1316.84956839875	3.53276321728984	3.48184466207832	3.58368177250136
1318.45261543445	3.53279971212236	3.48188397345183	3.5837154507929
1320.05761391538	3.53283625138131	3.48192333258679	3.58374917017583
1321.66456621709	3.53287283512078	3.48196273954113	3.58378293070044
1323.27347471804	3.53290946339492	3.48200219437279	3.58381673241705
1324.88434179958	3.53294613625794	3.48204169713983	3.58385057537604
1326.49716984595	3.53298285376411	3.48208124790035	3.58388445962787
1328.11196124432	3.53301961596779	3.48212084671252	3.58391838522306
1329.72871838473	3.53305642292338	3.4821604936346	3.58395235221217
1331.34744366015	3.53309327468537	3.4822001887249	3.58398636064585
1332.96813946646	3.5331301713083	3.48223993204181	3.58402041057479
1334.59080820246	3.53316711284678	3.48227972364379	3.58405450204977
1336.21545226987	3.53320409935548	3.48231956358938	3.58408863512159
1337.84207407332	3.53324113088916	3.48235945193716	3.58412280984116
1339.47067602038	3.53327820750261	3.48239938874581	3.58415702625942
1341.10126052156	3.53331532925073	3.48243937407407	3.58419128442739
1342.73382999027	3.53335249618845	3.48247940798076	3.58422558439613
1344.3683868429	3.53338970837078	3.48251949052476	3.5842599262168
1346.00493349875	3.5334269658528	3.48255962176501	3.58429430994058
1347.64347238008	3.53346426868965	3.48259980176056	3.58432873561875
1349.2840059121	3.53350161693656	3.48264003057048	3.58436320330264
1350.92653652296	3.53353901064879	3.48268030825396	3.58439771304362
1352.57106664379	3.5335764498817	3.48272063487023	3.58443226489317
1354.21759870865	3.53361393469069	3.48276101047859	3.58446685890279
1355.86613515457	3.53365146513125	3.48280143513844	3.58450149512406
1357.51667842157	3.53368904125893	3.48284190890923	3.58453617360864
1359.16923095261	3.53372666312935	3.48288243185047	3.58457089440822
1360.82379519365	3.53376433079818	3.48292300402178	3.58460565757459
1362.48037359361	3.53380204432118	3.48296362548281	3.58464046315956
1364.13896860439	3.53383980375418	3.4830042962933	3.58467531121505
1365.79958268088	3.53387760915305	3.48304501651308	3.58471020179302
1367.46221828097	3.53391546057376	3.48308578620203	3.58474513494549
1369.12687786552	3.53395335807232	3.48312660542009	3.58478011072456
1370.79356389841	3.53399130170484	3.48316747422731	3.58481512918237
1372.4622788465	3.53402929152747	3.48320839268378	3.58485019037115
1374.13302517965	3.53406732759643	3.48324936084968	3.58488529434319
1375.80580537075	3.53410540996804	3.48329037878525	3.58492044115082
1377.48062189568	3.53414353869864	3.48333144655082	3.58495563084647
1379.15747723335	3.53418171384469	3.48337256420677	3.5849908634826
1380.83637386566	3.53421993546267	3.48341373181358	3.58502613911177
1382.51731427756	3.53425820360917	3.48345494943177	3.58506145778657
1384.20030095702	3.53429651834082	3.48349621712196	3.58509681955968
1385.88533639502	3.53433487971433	3.48353753494483	3.58513222448383
1387.57242308559	3.53437328778649	3.48357890296115	3.58516767261183
1389.2615635258	3.53441174261413	3.48362032123173	3.58520316399653
1390.95276021574	3.53445024425418	3.48366178981749	3.58523869869087
1392.64601565856	3.53448879276362	3.4837033087794	3.58527427674785
1394.34133236045	3.53452738819952	3.4837448781785	3.58530989822053
1396.03871283066	3.53456603061898	3.48378649807594	3.58534556316203
1397.73815958147	3.53460472007922	3.48382816853289	3.58538127162554
1399.43967512826	3.53464345663749	3.48386988961064	3.58541702366433
1401.14326198943	3.53468224035112	3.48391166137053	3.58545281933171
1402.84892268646	3.53472107127753	3.48395348387397	3.58548865868108
1404.55665974392	3.53475994947418	3.48399535718247	3.58552454176589
1406.26647568943	3.53479887499862	3.48403728135758	3.58556046863965
1407.97837305368	3.53483784790846	3.48407925646096	3.58559643935596
1409.69235437047	3.53487686826139	3.48412128255431	3.58563245396847
1411.40842217666	3.53491593611515	3.48416335969942	3.58566851253089
1413.12657901222	3.53495505152759	3.48420548795817	3.58570461509701
1414.84682742017	3.53499421455658	3.48424766739248	3.58574076172068
1416.56916994668	3.5350334252601	3.48428989806438	3.58577695245582
1418.29360914099	3.53507268369618	3.48433218003595	3.5858131873564
1420.02014755544	3.53511198992292	3.48437451336935	3.58584946647649
1421.74878774549	3.53515134399851	3.48441689812683	3.58588578987019
1423.47953226969	3.5351907459812	3.48445933437069	3.5859221575917
1425.21238368974	3.53523019592929	3.48450182216333	3.58595856969525
1426.94734457043	3.53526969390119	3.48454436156721	3.58599502623517
1428.68441747967	3.53530923995534	3.48458695264486	3.58603152726583
1430.42360498853	3.5353488341503	3.4846295954589	3.5860680728417
1432.16490967116	3.53538847654465	3.48467229007202	3.58610466301728
1433.90833410488	3.53542816719707	3.48471503654699	3.58614129784716
1435.65388087015	3.53546790616632	3.48475783494664	3.586177977386
1437.40155255054	3.5355076935112	3.4848006853339	3.5862147016885
1439.15135173279	3.53554752929061	3.48484358777174	3.58625147080947
1440.90328100678	3.5355874135635	3.48488654232325	3.58628828480375
1442.65734296555	3.53562734638892	3.48492954905157	3.58632514372627
1444.41354020529	3.53566732782596	3.48497260801991	3.586362047632
1446.17187532536	3.5357073579338	3.48501571929158	3.58639899657602
1447.93235092826	3.53574743677169	3.48505888292994	3.58643599061345
1449.69496961969	3.53578756439896	3.48510209899844	3.58647302979948
1451.45973400849	3.53582774087499	3.48514536756061	3.58651011418936
1453.22664670671	3.53586796625924	3.48518868868005	3.58654724383843
1454.99571032955	3.53590824061127	3.48523206242044	3.58658441880209
1456.76692749541	3.53594856399067	3.48527548884554	3.5866216391358
1458.54030082587	3.53598893645713	3.48531896801917	3.58665890489509
1460.31583294571	3.53602935807041	3.48536250000524	3.58669621613557
1462.09352648291	3.53606982889033	3.48540608486775	3.58673357291291
1463.87338406861	3.53611034897679	3.48544972267075	3.58677097528284
1465.65540833721	3.53615091838978	3.48549341347838	3.58680842330118
1467.43960192627	3.53619153718933	3.48553715735486	3.58684591702379
1469.22596747659	3.53623220543556	3.48558095436448	3.58688345650664
1471.01450763217	3.53627292318867	3.48562480457162	3.58692104180572
1472.80522504024	3.53631369050893	3.48566870804073	3.58695867297713
1474.59812235124	3.53635450745667	3.48571266483633	3.58699635007701
1476.39320221883	3.53639537409231	3.48575667502303	3.58703407316159
1478.19046729994	3.53643629047634	3.48580073866551	3.58707184228717
1479.98992025468	3.53647725666931	3.48584485582853	3.58710965751009
1481.79156374645	3.53651827273186	3.48588902657693	3.58714751888679
1483.59540044184	3.5365593387247	3.48593325097563	3.58718542647377
1485.40143301073	3.5366004547086	3.48597752908961	3.58722338032759
1487.20966412624	3.53664162074443	3.48602186098396	3.58726138050491
1489.02009646472	3.53668283689312	3.48606624672383	3.58729942706242
1490.83273270581	3.53672410321567	3.48611068637444	3.5873375200569
1492.64757553239	3.53676541977315	3.4861551800011	3.5873756595452
1494.46462763062	3.53680678662673	3.4861997276692	3.58741384558425
1496.28389168991	3.53684820383762	3.48624432944421	3.58745207823102
1498.10537040297	3.53688967146713	3.48628898539168	3.58749035754259
1499.92906646578	3.53693118957664	3.48633369557721	3.58752868357607
1501.75498257758	3.53697275822759	3.48637846006652	3.58756705638867
1503.58312144093	3.53701437748152	3.48642327892539	3.58760547603765
1505.41348576166	3.53705604740002	3.48646815221968	3.58764394258036
1507.24607824889	3.53709776804477	3.48651308001532	3.58768245607421
1509.08090161504	3.53713953947752	3.48655806237835	3.58772101657669
1510.91795857586	3.53718136176009	3.48660309937485	3.58775962414534
1512.75725185036	3.5372232349544	3.48664819107101	3.58779827883778
1514.59878416089	3.5372651591224	3.48669333753308	3.58783698071172
1516.44255823311	3.53730713432617	3.48673853882741	3.58787572982493
1518.288576796	3.53734916062781	3.4867837950204	3.58791452623523
1520.13684258184	3.53739123808955	3.48682910617856	3.58795337000053
1521.98735832627	3.53743336677364	3.48687447236847	3.58799226117882
1523.84012676823	3.53747554674246	3.48691989365678	3.58803119982815
1525.69515065002	3.53751777805843	3.48696537011023	3.58807018600664
1527.55243271726	3.53756006078406	3.48701090179564	3.58810921977249
1529.41197571891	3.53760239498193	3.48705648877991	3.58814830118396
1531.2737824073	3.5376447807147	3.48710213113001	3.58818743029939
1533.13785553808	3.53768721804511	3.48714782891302	3.58822660717719
1535.00419787029	3.53772970703596	3.48719358219606	3.58826583187585
1536.87281216629	3.53777224775014	3.48723939104637	3.58830510445392
1538.74370119182	3.53781484025063	3.48728525553123	3.58834442497002
1540.616867716	3.53785748460045	3.48733117571805	3.58838379348286
1542.4923145113	3.53790018086273	3.48737715167427	3.5884232100512
1544.37004435357	3.53794292910067	3.48742318346745	3.58846267473389
1546.25006002206	3.53798572937753	3.48746927116522	3.58850218758985
1548.13236429938	3.53802858175667	3.48751541483528	3.58854174867806
1550.01695997152	3.5380714863015	3.48756161454542	3.58858135805759
1551.90384982788	3.53811444307554	3.48760787036351	3.58862101578758
1553.79303666126	3.53815745214236	3.48765418235751	3.58866072192722
1555.68452326785	3.53820051356563	3.48770055059545	3.5887004765358
1557.57831244724	3.53824362740907	3.48774697514545	3.58874027967268
1559.47440700243	3.5382867937365	3.48779345607571	3.58878013139728
1561.37280973983	3.53833001261181	3.48783999345451	3.58882003176911
1563.27352346929	3.53837328409896	3.4878865873502	3.58885998084772
1565.17655100404	3.53841660826202	3.48793323783125	3.58889997869279
1567.08189516077	3.53845998516509	3.48797994496617	3.58894002536401
1568.98955875958	3.53850341487238	3.48802670882357	3.58898012092119
1570.89954462401	3.53854689744818	3.48807352947215	3.5890202654242
1572.81185558103	3.53859043295683	3.48812040698068	3.58906045893298
1574.72649446106	3.53863402146278	3.48816734141802	3.58910070150754
1576.64346409796	3.53867766303055	3.48821433285311	3.58914099320798
1578.56276732905	3.53872135772472	3.48826138135498	3.58918133409446
1580.48440699509	3.53876510560997	3.48830848699273	3.58922172422721
1582.4083859403	3.53880890675105	3.48835564983555	3.58926216366656
1584.33470701237	3.5388527612128	3.48840286995271	3.58930265247288
1586.26337306245	3.53889666906011	3.48845014741358	3.58934319070664
1588.19438694517	3.53894063035798	3.48849748228758	3.58938377842838
1590.12775151863	3.53898464517148	3.48854487464425	3.5894244156987
1592.0634696444	3.53902871356574	3.48859232455319	3.58946510257829
1594.00154418754	3.53907283560601	3.4886398320841	3.58950583912792
1595.94197801661	3.53911701135758	3.48868739730674	3.58954662540842
1597.88477400365	3.53916124088583	3.48873502029098	3.58958746148069
1599.82993502418	3.53920552425624	3.48878270110675	3.58962834740573
1601.77746395726	3.53924986153435	3.48883043982409	3.5896692832446
1603.72736368543	3.53929425278577	3.48887823651311	3.58971026905843
1605.67963709473	3.53933869807621	3.488926091244	3.58975130490843
1607.63428707473	3.53938319747147	3.48897400408704	3.5897923908559
1609.59131651851	3.53942775103739	3.48902197511259	3.58983352696219
1611.55072832268	3.53947235883992	3.48907000439111	3.58987471328874
1613.51252538737	3.5395170209451	3.48911809199312	3.58991594989707
1615.47671061624	3.53956173741902	3.48916623798925	3.58995723684878
1617.44328691649	3.53960650832786	3.4892144424502	3.58999857420551
1619.41225719884	3.5396513337379	3.48926270544676	3.59003996202903
1621.38362437759	3.53969621371547	3.4893110270498	3.59008140038115
1623.35739137054	3.53974114832702	3.48935940733028	3.59012288932375
1625.33356109909	3.53978613763904	3.48940784635925	3.59016442891883
1627.31213648817	3.53983118171812	3.48945634420782	3.59020601922841
1629.29312046627	3.53987628063093	3.48950490094723	3.59024766031463
1631.27651596544	3.53992143444423	3.48955351664876	3.59028935223969
1633.26232592133	3.53996664322484	3.48960219138381	3.59033109506587
1635.25055327313	3.54001190703969	3.48965092522385	3.59037288885552
1637.24120096362	3.54005722595575	3.48969971824043	3.59041473367107
1639.23427193916	3.54010260004012	3.4897485705052	3.59045662957504
1641.22976914972	3.54014802935995	3.4897974820899	3.59049857663001
1643.22769554881	3.54019351398248	3.48984645306633	3.59054057489864
1645.22805409359	3.54023905397503	3.4898954835064	3.59058262444367
1647.23084774479	3.54028464940501	3.48994457348209	3.59062472532793
1649.23607946674	3.5403303003399	3.48999372306549	3.59066687761431
1651.24375222741	3.54037600684727	3.49004293232876	3.59070908136577
1653.25386899834	3.54042176899477	3.49009220134415	3.59075133664539
1655.26643275472	3.54046758685013	3.49014153018398	3.59079364351627
1657.28144647535	3.54051346048117	3.4901909189207	3.59083600204164
1659.29891314265	3.54055938995578	3.49024036762679	3.59087841228477
1661.31883574269	3.54060537534195	3.49028987637488	3.59092087430903
1663.34121726515	3.54065141670774	3.49033944523762	3.59096338817786
1665.36606070338	3.54069751412129	3.49038907428781	3.59100595395478
1667.39336905433	3.54074366765084	3.4904387635983	3.59104857170339
1669.42314531865	3.54078987736469	3.49048851324203	3.59109124148736
1671.45539250061	3.54083614333125	3.49053832329204	3.59113396337046
