Species	midT	logNe	medPred	meanPred	hpdi025	hpdi975	hpdi25	hpdi75	seMean	seMedian	se025	se975	Model
Kobus_leche_leche	116763.003566883	4.67397202991629	4.233438803879	4.22657017240181	3.53759906351671	4.91290820493093	4.01380856026982	4.4917794215722	0.325719292356057	0.199345833498047	7.48119643459940e-11	1.04709883239372	Climate-only
Kobus_leche_leche	116763.003566883	4.67397202991629	4.57825436168646	4.56391352599089	4.02061050527405	5.04259466491529	4.375194284583	4.73697041703479	0.0842398358171377	0.0392151444982208	1.52192776162366e-06	0.327053916692536	Combined
Ovis_dalli	116853.342522032	4.16531743353299	4.36644623707155	4.36485971288723	3.85630534128146	4.80819007346847	4.18875860108657	4.50553310616011	0.0966932656571254	0.0492104856617846	4.08347863492759e-09	0.34155818738701	Human-only
Ovis_dalli	116853.342522032	4.16531743353299	4.08440033911566	4.07907490403272	3.38734311943906	4.7673908119083	3.87184055137719	4.34837686179295	0.131269700811563	0.0594157297435224	1.24034699205078e-09	0.508055265143341	Climate-only
Ovis_dalli	116853.342522032	4.16531743353299	4.12376546510237	4.11808735095711	3.53938585350275	4.59399416719542	3.95327422040199	4.30420931925192	0.0765361723427404	0.033080262199255	2.66564435637261e-08	0.32327569639192	Combined
Beatragus_hunteri	116903.397788213	3.6235320113593	3.64702034333671	3.64330449342889	3.18482296666285	4.07615380069378	3.53817232214601	3.85542704532496	0.0551783160246722	0.0272701104596739	4.76875715391688e-10	0.199134556910613	Human-only
Beatragus_hunteri	116903.397788213	3.6235320113593	3.39838803686401	3.39725927342437	2.73312851280335	4.08991862295065	3.18312930034851	3.64918097215536	0.173010755325316	0.0814169406118522	4.69007714551112e-11	0.64930061370148	Climate-only
Beatragus_hunteri	116903.397788213	3.6235320113593	3.58658518593364	3.58454686532483	3.07750814752602	4.09140105219901	3.4067703187959	3.76031935672498	0.0710443252374322	0.0334991823333344	8.02910648408179e-11	0.28041624839083	Combined
Phacochoerus_africanus	116999.104141079	4.37678071339099	4.70921877599937	4.71733207153992	4.2207841262332	5.11509986299395	4.55910041207764	4.85306714149075	0.169964378905853	0.113854018148365	2.63002159854722e-07	0.505751935794217	Human-only
Phacochoerus_africanus	116999.104141079	4.37678071339099	4.50431487445349	4.50123190768506	3.74071138351145	5.21311648151176	4.25640237452465	4.76204589257081	0.157815408125443	0.0746492580603339	3.22845408701137e-10	0.607167234904757	Climate-only
Phacochoerus_africanus	116999.104141079	4.37678071339099	4.52291287846592	4.53862754353166	3.98839280332906	5.12700245294604	4.36049131174272	4.70026504277186	0.103586996476838	0.0444268817106134	2.81904762411721e-08	0.409778616828779	Combined
Ceratotherium_simum_simum	117206.954118672	4.2101371485223	4.03222784145691	4.03401915842285	3.55566789304115	4.46765232294375	3.84460060202031	4.17369259100102	0.0886371781701556	0.0450265525795126	2.78017783273154e-10	0.322231612703747	Human-only
Ceratotherium_simum_simum	117206.954118672	4.2101371485223	3.606096367459	3.60313228038432	2.92902601045009	4.31780144759989	3.3513182007768	3.82465216491639	0.493431481873689	0.365634330000883	3.49218097901362e-08	1.41225876904003	Climate-only
Ceratotherium_simum_simum	117206.954118672	4.2101371485223	3.9726462365925	3.9654475105264	3.43435574201894	4.50295354764697	3.84572299450906	4.23263462067298	0.138553187820219	0.0674134068775601	6.90320831336129e-06	0.483662150085304	Combined
Tremarctos_ornatus_dnaZoo	117552.889136259	4.06692630496745	4.22344743947993	4.22475518548121	3.75382277765523	4.63686349381871	4.09485935964165	4.37896035476289	0.0750435131370981	0.0368891371335305	8.07002761096753e-10	0.286343526020226	Human-only
